master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
60361,PR_20110612_041249_796_LC16,PR_20110612_041249_796_LC16,1307851970.055,52,auv_sirius_stereo_left,71042,PR_20110612_041249_796_RM16,PR_20110612_041249_796_RM16,1307851970.035,55,auv_sirius_stereo_right
60362,PR_20110612_035425_739_LC16,PR_20110612_035425_739_LC16,1307850865.842,52,auv_sirius_stereo_left,71043,PR_20110612_035425_739_RM16,PR_20110612_035425_739_RM16,1307850865.829,55,auv_sirius_stereo_right
60363,PR_20110612_035001_726_LC16,PR_20110612_035001_726_LC16,1307850601.903,52,auv_sirius_stereo_left,71044,PR_20110612_035001_726_RM16,PR_20110612_035001_726_RM16,1307850601.912,55,auv_sirius_stereo_right
60364,PR_20110612_035416_732_LC16,PR_20110612_035416_732_LC16,1307850856.846,52,auv_sirius_stereo_left,71045,PR_20110612_035416_732_RM16,PR_20110612_035416_732_RM16,1307850856.835,55,auv_sirius_stereo_right
60365,PR_20110612_040816_775_LC16,PR_20110612_040816_775_LC16,1307851696.979,52,auv_sirius_stereo_left,71046,PR_20110612_040816_775_RM16,PR_20110612_040816_775_RM16,1307851696.957,55,auv_sirius_stereo_right
60366,PR_20110612_034952_718_LC16,PR_20110612_034952_718_LC16,1307850592.895,52,auv_sirius_stereo_left,71047,PR_20110612_034952_718_RM16,PR_20110612_034952_718_RM16,1307850592.886,55,auv_sirius_stereo_right
60367,PR_20110612_042216_819_LC16,PR_20110612_042216_819_LC16,1307852537.19,52,auv_sirius_stereo_left,71048,PR_20110612_042216_819_RM16,PR_20110612_042216_819_RM16,1307852537.177,55,auv_sirius_stereo_right
60368,PR_20110612_040352_762_LC16,PR_20110612_040352_762_LC16,1307851432.957,52,auv_sirius_stereo_left,71049,PR_20110612_040352_762_RM16,PR_20110612_040352_762_RM16,1307851432.944,55,auv_sirius_stereo_right
60369,PR_20110612_034737_719_LC16,PR_20110612_034737_719_LC16,1307850457.917,52,auv_sirius_stereo_left,71050,PR_20110612_034737_719_RM16,PR_20110612_034737_719_RM16,1307850457.91,55,auv_sirius_stereo_right
60370,PR_20110612_042001_819_LC16,PR_20110612_042001_819_LC16,1307852402.125,52,auv_sirius_stereo_left,71051,PR_20110612_042001_819_RM16,PR_20110612_042001_819_RM16,1307852402.111,55,auv_sirius_stereo_right
60371,PR_20110612_040137_761_LC16,PR_20110612_040137_761_LC16,1307851298.0,52,auv_sirius_stereo_left,71052,PR_20110612_040137_761_RM16,PR_20110612_040137_761_RM16,1307851297.987,55,auv_sirius_stereo_right
60372,PR_20110612_041537_806_LC16,PR_20110612_041537_806_LC16,1307852138.081,52,auv_sirius_stereo_left,71053,PR_20110612_041537_806_RM16,PR_20110612_041537_806_RM16,1307852138.068,55,auv_sirius_stereo_right
60373,PR_20110612_035713_749_LC16,PR_20110612_035713_749_LC16,1307851033.913,52,auv_sirius_stereo_left,71054,PR_20110612_035713_749_RM16,PR_20110612_035713_749_RM16,1307851033.906,55,auv_sirius_stereo_right
60374,PR_20110612_041528_798_LC16,PR_20110612_041528_798_LC16,1307852129.046,52,auv_sirius_stereo_left,71055,PR_20110612_041528_798_RM16,PR_20110612_041528_798_RM16,1307852129.06,55,auv_sirius_stereo_right
60375,PR_20110612_035458_747_LC16,PR_20110612_035458_747_LC16,1307850899.061,52,auv_sirius_stereo_left,71056,PR_20110612_035458_747_RM16,PR_20110612_035458_747_RM16,1307850899.054,55,auv_sirius_stereo_right
60376,PR_20110612_041104_784_LC16,PR_20110612_041104_784_LC16,1307851865.056,52,auv_sirius_stereo_left,71057,PR_20110612_041104_784_RM16,PR_20110612_041104_784_RM16,1307851865.043,55,auv_sirius_stereo_right
60377,PR_20110612_035034_735_LC16,PR_20110612_035034_735_LC16,1307850634.825,52,auv_sirius_stereo_left,71058,PR_20110612_035034_735_RM16,PR_20110612_035034_735_RM16,1307850634.814,55,auv_sirius_stereo_right
60378,PR_20110612_040849_783_LC16,PR_20110612_040849_783_LC16,1307851730.003,52,auv_sirius_stereo_left,71059,PR_20110612_040849_783_RM16,PR_20110612_040849_783_RM16,1307851729.989,55,auv_sirius_stereo_right
60379,PR_20110612_035025_726_LC16,PR_20110612_035025_726_LC16,1307850625.819,52,auv_sirius_stereo_left,71060,PR_20110612_035025_726_RM16,PR_20110612_035025_726_RM16,1307850625.809,55,auv_sirius_stereo_right
60380,PR_20110612_042249_828_LC16,PR_20110612_042249_828_LC16,1307852570.201,52,auv_sirius_stereo_left,71061,PR_20110612_042249_828_RM16,PR_20110612_042249_828_RM16,1307852570.187,55,auv_sirius_stereo_right
60381,PR_20110612_040425_771_LC16,PR_20110612_040425_771_LC16,1307851466.021,52,auv_sirius_stereo_left,71062,PR_20110612_040425_771_RM16,PR_20110612_040425_771_RM16,1307851466.008,55,auv_sirius_stereo_right
60382,PR_20110612_040154_769_LC16,PR_20110612_040154_769_LC16,1307851314.977,52,auv_sirius_stereo_left,71063,PR_20110612_040154_769_RM16,PR_20110612_040154_769_RM16,1307851314.966,55,auv_sirius_stereo_right
60383,PR_20110612_040210_770_LC16,PR_20110612_040210_770_LC16,1307851330.976,52,auv_sirius_stereo_left,71064,PR_20110612_040210_770_RM16,PR_20110612_040210_770_RM16,1307851330.963,55,auv_sirius_stereo_right
60384,PR_20110612_041610_814_LC16,PR_20110612_041610_814_LC16,1307852170.953,52,auv_sirius_stereo_left,71065,PR_20110612_041610_814_RM16,PR_20110612_041610_814_RM16,1307852170.939,55,auv_sirius_stereo_right
60385,PR_20110612_035746_757_LC16,PR_20110612_035746_757_LC16,1307851066.903,52,auv_sirius_stereo_left,71066,PR_20110612_035746_757_RM16,PR_20110612_035746_757_RM16,1307851066.89,55,auv_sirius_stereo_right
60386,PR_20110612_041146_799_LC16,PR_20110612_041146_799_LC16,1307851907.074,52,auv_sirius_stereo_left,71067,PR_20110612_041146_799_RM16,PR_20110612_041146_799_RM16,1307851907.06,55,auv_sirius_stereo_right
60387,PR_20110612_035515_755_LC16,PR_20110612_035515_755_LC16,1307850916.021,52,auv_sirius_stereo_left,71068,PR_20110612_035515_755_RM16,PR_20110612_035515_755_RM16,1307850916.007,55,auv_sirius_stereo_right
60388,PR_20110612_041601_805_LC16,PR_20110612_041601_805_LC16,1307852162.111,52,auv_sirius_stereo_left,71069,PR_20110612_041601_805_RM16,PR_20110612_041601_805_RM16,1307852162.098,55,auv_sirius_stereo_right
60389,PR_20110612_041137_793_LC16,PR_20110612_041137_793_LC16,1307851898.029,52,auv_sirius_stereo_left,71070,PR_20110612_041137_793_RM16,PR_20110612_041137_793_RM16,1307851898.042,55,auv_sirius_stereo_right
60390,PR_20110612_042306_835_LC16,PR_20110612_042306_835_LC16,1307852586.972,52,auv_sirius_stereo_left,71071,PR_20110612_042306_835_RM16,PR_20110612_042306_835_RM16,1307852586.958,55,auv_sirius_stereo_right
