master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
21288,PR_20120501_072536_532_LC16,PR_20120501_072536_532_LC16,1335857136.705,26,auv_sirius_stereo_left,31461,PR_20120501_072536_532_RM16,PR_20120501_072536_532_RM16,1335857136.721,30,auv_sirius_stereo_right
21289,PR_20120501_072330_407_LC16,PR_20120501_072330_407_LC16,1335857010.597,26,auv_sirius_stereo_left,31462,PR_20120501_072330_408_RM16,PR_20120501_072330_408_RM16,1335857010.577,30,auv_sirius_stereo_right
21290,PR_20120501_073940_356_LC16,PR_20120501_073940_356_LC16,1335857980.52,26,auv_sirius_stereo_left,31463,PR_20120501_073940_357_RM16,PR_20120501_073940_357_RM16,1335857980.542,30,auv_sirius_stereo_right
21291,PR_20120501_073956_372_LC16,PR_20120501_073956_372_LC16,1335857996.536,26,auv_sirius_stereo_left,31464,PR_20120501_073956_372_RM16,PR_20120501_073956_372_RM16,1335857996.56,30,auv_sirius_stereo_right
21292,PR_20120501_073532_114_LC16,PR_20120501_073532_114_LC16,1335857732.287,26,auv_sirius_stereo_left,31465,PR_20120501_073532_115_RM16,PR_20120501_073532_115_RM16,1335857732.302,30,auv_sirius_stereo_right
21293,PR_20120501_073725_224_LC16,PR_20120501_073725_224_LC16,1335857845.397,26,auv_sirius_stereo_left,31466,PR_20120501_073725_225_RM16,PR_20120501_073725_225_RM16,1335857845.414,30,auv_sirius_stereo_right
21294,PR_20120501_071857_137_LC16,PR_20120501_071857_137_LC16,1335856737.303,26,auv_sirius_stereo_left,31467,PR_20120501_071857_137_RM16,PR_20120501_071857_137_RM16,1335856737.321,30,auv_sirius_stereo_right
21295,PR_20120501_075127_045_LC16,PR_20120501_075127_045_LC16,1335858687.214,26,auv_sirius_stereo_left,31468,PR_20120501_075127_046_RM16,PR_20120501_075127_046_RM16,1335858687.235,30,auv_sirius_stereo_right
21296,PR_20120501_073259_965_LC16,PR_20120501_073259_965_LC16,1335857580.125,26,auv_sirius_stereo_left,31469,PR_20120501_073259_966_RM16,PR_20120501_073259_966_RM16,1335857580.152,30,auv_sirius_stereo_right
21297,PR_20120501_073044_834_LC16,PR_20120501_073044_834_LC16,1335857445.004,26,auv_sirius_stereo_left,31470,PR_20120501_073044_834_RM16,PR_20120501_073044_834_RM16,1335857445.021,30,auv_sirius_stereo_right
